id,text
5672,i pushed my life alert necklace  now i'm waiting on those sexy emt guys to show up
5689,"the most racist people are the ones crying""racist"" all the time!"
5712,god will forgive you no matter what you've done  sweet
5716,"The text in the image says:  - ""give me a dog"" - ""treat human"""
5719,"islamomopolitan  special feature: how to survive your daily beating  know your place, women: why men treat you like cattle"
5726,a stork might bring you a baby  but a swallow never will
5734,this man single handedly saved  this animal from poachers
5736,"dad, what is humanity? i don't know son, we are zionist"
5741,during a speed chase which song are you blasting in your car?
5743,how your booty feels after the taco bell drops
5749,"nobody at school wants to guard Muhammad, he's too explosive"
5761,"don't shoot, i'm from the group  why dont you post and comment?  i'm shy, but i like stuff"
5762,"listen bitch, before you start fucking with me  you should know my team is bigger"
5781,hitler comedy called mein fuhrer
5782,you know what grinds my gears? piggers
5784,"The text in the image reads:  ""let me be clear.... if i had a son, he would look like harambe"""
5789,the only person i trust is me  and even that's pretty fucking iffy sometimes
5791,"mohammed  i'm pregnant....  don't sass me, you know it's funny! ~cupcakes"
5792,when you just realize that you forgot to take the cake out of the oven
5793,name something females say  before sucking dick
5798,when they become besties  over the same dude
5813,roses are red candles drip wax  breaking news  man tries to trade kidnapped baby for 15 big macs
5824,"keep yelling, motherfuckers you're just playing call of duty"
5826,"I'm not sexist. Being sexist is wrong, and being wrong is for women."
5832,hitler giving a speech
5841,what's worse than ants in your pants? uncles
5846,our insurance
5847,when they ask for fire extinguisher  and you reply    i don't smoke
5863,hello brother wait is that a shotgun?
5864,trust me...  ...they're re all terrorists
5869,"my wife asked me where i'd like to be buried  apparently, ""balls deep in your sister"" wasn't the answer she was expecting"
5872,joke time 3 muslims walk into a bar..
5874,how you like me now?
5879,The text in the image is:  - Free Love - LGBT - Free Love - LGBT - Peace
5912,look at me  i'm the european now
5914,meanwhile at the isis strip club
5916,"hey, i just met you, and this is crazy, this is my grenade so blow me, maybe?"
5917,stephen hawking reincarnated as a chair
5918,"The text in the image reads:  ""burning them was a horrific event in the history"""
5926,this sunday.. don't forget to set your bomb forward one hour
5928,"just because she weighed as much as two people, that doesn't mean that you had a threesome"
5931,stop editing your pics. what if you go missing?  how are we gonna find you if you look like barbie on fb and chupacabra in real life?
5936,i wish i was there and had my gun to help them
5938,in the muslim world  all gay men are well hung
5941,"i saw an ad on tv. i called the number on the screen i had to get one, they seem to work so much better than those sticky strips that hang from the ceiling"
5942,"""Your majesty, what's the secret to a long life?""  ""Well Kate, don't leave William for a fucking muslism."""
5943,"The text in the image reads:  ""this is what rich white trash looks like and it's time to take out the trash!"""
5947,still more confirmed sightings  than 28 nosler ammo
5948,"i pull up in this and yell  ""come on we got some redneck sh*t to do"" are you getting in?"
5968,what would you do if i got pregnant
5972,when you have to take another picture for mom
5973,how black people became christians
5976,what does your wife and a hand grenade have in common  remove the ring and your house is gone
5978,i think it is safe now  challenge accepted
5984,removes polish with chemicals nobody bats an eye  removes polish with chemicals everyrody loses his shit
5986,"we need to be like new zealand new zealand banned rifles,  then move to new zealand bitch"
5987,"The text in the image reads:  - ""interracial dating"" - ""somting like that"""
6123,a group of men
6125,imma ask this question only once  who's got my fucking lighter
6127,when you ask the stoke patient to smile
6135,everyone should take care of their skin
6147,it's the this is the qur'an islamic sacred book
6153,"The text in the image reads:  ""i had a bad dream about the ku klux klan"""
6157,"The text in the image reads:  ""dark humor is like food not everybody gets it"""
6158,new zealand edition call of duty
6175,when someone drops a penny
6179,the face you make after you nut and the goat keeps sucking
6194,burning things that don't mean anything to you
6195,what do i do when my dishwasher stops? i should get back to scrubbing
6197,want proof firefighters do it better? ask a police officer's wife
6198,"""vieques u.s. territory march 2019""  constant military bomb explosions!! """
6213,the us navy Marines keeping tranny hookers laid since 1775
6218,that's a little savage
6231,do i need to dig up hitler to show you how to use an oven
6237,"when leadership says it's not mandatory  but it's ""highly encouraged""!!!"
6239,cameraman: i don't understan- psychic kid: trust me  this will be really funny someday
6243,"The text in the image says: ""laughs in goat f**ker."""
6248,your black neighbor after you called the cops
6273,the jihad squad
6275,"so you listen to rap music but you're offended by ""baby it's cold outside"""
6291,when you throw yourself in a casket bc you're over it
6293,"The text in the image reads:  - ""do you know how to end transphobia?"" - ""killing all trans people"""
6295,are u a wizard?
6315,solution to mexicans paying for the wall leave all the illegals hanging around the border
6319,proof you don't have to fly a plane into a building to destroy a nation!
6325,trump donated his salary to alcoholism research  i see it as a personal attack
6329,president condemned capital punishment
6345,"driver: ""what am i supposed to do with this speeding ticket?""  officer: ""keep it, when you collect four of them, you get a bicycle."""
6348,the look you give when  your husband would rather  fuck a goat then you
6349,they still think i'm not a muslim  they still think i'm a chick
6352,"and then i asked mom, can we go play?"
6357,It's time to stop this
6359,what women think they'll do when the economy collapses vs what they'll actually do
6374,"The text in the image reads:  ""islamic windchimes"""
6375,we have peace  but we can give wars
6378,let's end racism
6387,when your leader is killed by a drone and you get to fuck his herd of goats
